id,tc
Mo0.67Zr0.33-MP-mp-2049-synth_doped,1.56
Mo0.69Pt0.31-MP-mp-1232-synth_doped,0.0
Mo0.6Ru0.4-MP-mp-1221651,7.85
Mo0.724Zr0.276-MP-mp-2049-synth_doped,0.0
Mo0.72Pt0.28-MP-mp-1232-synth_doped,5.6
Mo0.75Re0.25-MP-mp-1219493,10.0
Mo0.75W0.75-MP-mp-1221387,0.0
Mo0.77Si0.23-MP-mp-1275-synth_doped,1.7
Mo0.815Pt0.185-MP-mp-1232-synth_doped,4.62
Mo0.81Pt0.19-MP-mp-1232-synth_doped,4.53
Mo0.8Pt0.2-MP-mp-1232-synth_doped,4.56
Mo1-MP-mp-1181019,0.912666667
Mo15Na2Se19-MP-mp-1199740,0.0
Mo15Na3Se19-MP-mp-1221553,0.0
Mo15Pb2Se19-MP-mp-1200386,0.0
Mo15Se19-MP-mp-570170,5.29
Mo15Se19Sn2-MP-mp-1199886,0.0
Mo1Ni1P1-MP-mp-7632,15.5
Mo1Ni1P2-MP-mp-10208,0.0
Mo1O2-MP-mvc-5806,0.0
Mo1P1-MP-mp-219,0.0
Mo1P1Ru1-MP-mp-22451,15.5
Mo1P2-MP-mp-1887,0.0
Mo1Pt2-MP-mp-952,0.0
Mo1Re3-MP-mp-1219135,9.89
Mo1Re4-MP-mp-1219135-synth_doped,7.85
Mo1Ru1-MP-mp-1221386,10.0
Mo1S2-MP-mp-2815,0.0
Mo1Se2-MP-mp-1027692,0.0
Mo1Si2-MP-mp-2592,0.0
Mo1Te2-MP-mp-1030319,0.3
Mo25Nb25Ti50-MP-mp-1096197,4.3
Mo2N1-MP-mp-27953,5.1
Mo2O5-MP-mvc-4607,0.0
Mo2Re4Se8-MP-mp-1219132,0.0
Mo2S3-MP-mp-2815-synth_doped,0.0
Mo2Zr1-MP-mp-2049,2.743
Mo30Re70-MP-mp-974589-synth_doped,7.62
Mo3Os1-MP-mp-801,11.0225
Mo3P1-MP-mp-10004,5.936666667
Mo3S2Se2-MP-mp-1221501,3.3
Mo3Sb7-MP-mp-1521,2.97
Mo3Si1-MP-mp-1275,1.402
Mo3Si2-MP-mp-1087230,0.0
Mo3Sn1-MP-mp-30788,0.0
Mo3Te3Tl1-MP-mp-16096,5.84
Mo3Te4-MP-mp-8601,0.0
Mo3Zr1-MP-mp-30790,0.0
Mo4P3-MP-mp-219-synth_doped,2.75
Mo4Re2Te8-MP-mp-1219145,3.5
Mo4Ru2Se8-MP-mp-1221499,0.0
Mo4Ru2Te8-MP-mp-1217418,0.0
Mo5.8Ru0.2Se8-MP-mp-21021-synth_doped,6.21
Mo5O2-MP-mp-1221492-synth_doped,0.0
Mo6Na2Se6-MP-mp-1186069,0.0
Mo6Nd1S8-MP-mp-1103989,3.5
Mo6Pb0.1Se8Yb0.9-MP-mp-1103921-synth_doped,6.3
Mo6Pb0.2Se8Yb0.8-MP-mp-1103921-synth_doped,6.7
Mo6Pb0.3Se8Yb0.7-MP-mp-1103921-synth_doped,7.1
Mo6Pb0.7Se8Yb0.3-MP-mp-22721-synth_doped,10.2
Mo6Pb0.8Se8Yb0.2-MP-mp-22721-synth_doped,12.2
Mo6Pb0.9Se8Yb0.1-MP-mp-22721-synth_doped,12.3
Mo6Pb1S4Se4-MP-mp-1221608,3.2
Mo6Pb1S8-MP-mp-555066,12.45
Mo6Pb1Se8-MP-mp-22721,3.77
Mo6Pr1S8-MP-mp-1104449,2.55
Mo6Rb2Se6-MP-mp-1103685,0.0
Mo6S8-MP-mp-2164,1.8
Mo6S8Sn0.875-MP-mp-5336-synth_doped,14.048
Mo6S8Sn1-MP-mp-5336,12.6
Mo6S8Yb1-MP-mp-2945,8.45
Mo6Se6Tl2-MP-mp-3411,2.2875
Mo6Se8-MP-mp-21021,6.255238095
Mo6Se8Sn1-MP-mp-1104129,3.4
Mo6Se8Y1-MP-mp-1103848,6.38
Mo6Se8Yb1-MP-mp-1103921,6.0
Mo8P5-MP-mp-27413,5.8
N0.48Nb1-MP-mp-1220726-synth_doped,5.5
N0.62Pt0.38-MP-mp-1095618-synth_doped,4.21
N0.6Ti1-MP-mp-1187591-synth_doped,1.17
N0.75V1-MP-mp-1018027-synth_doped,2.3
N0.78Nb1-MP-mp-2634-synth_doped,10.5
N0.82V1-MP-mp-1018027-synth_doped,2.9
N0.84Nb1-MP-mp-2634-synth_doped,13.5
N0.84Ti1-MP-mp-492-synth_doped,0.0
N0.87Nb1O0.13-MP-mp-2634-synth_doped,17.2
N0.89Nb1-MP-mp-2634-synth_doped,12.1
N0.8Nb1-MP-mp-2634-synth_doped,8.9
N0.8V1-MP-mp-1018027-synth_doped,4.54
N0.906Zr1-MP-mp-1352-synth_doped,1.5
N0.92Nb1-MP-mp-2634-synth_doped,16.5
N0.93Nb1-MP-mp-2634-synth_doped,13.3
N0.97Sc1-MP-mp-2857-synth_doped,0.0
N0.97W1-MP-mp-991-synth_doped,0.0
N0.98Nb1O0.02-MP-mp-2634-synth_doped,17.7
N0.98Pr1-MP-mp-343-synth_doped,0.0
N0.998Nb1O0.002-MP-mp-2634-synth_doped,17.3
N0.99Ti1-MP-mp-492-synth_doped,4.38
N0.99V1-MP-mp-1018027-synth_doped,7.91
N1.07Nb1-MP-mp-7234-synth_doped,14.4
N1Nb0.85Zr0.15-MP-mp-2634-synth_doped,13.7
N1Nb0.9V0.1-MP-mp-2634-synth_doped,6.6
N1Ni3Zn1-MP-mp-1069270,3.0
N1Pr1-MP-mp-343,0.0
N1S1-MP-mp-235,0.2175
N1Sc1-MP-mp-2857,0.0
N1Se1-MP-mp-542635,0.0
N1Ta2-MP-mp-1079438,0.0
N1Th1-MP-mp-834,3.3
N1Ti1-MP-mp-492,5.387499999999999
N1U1-MP-mp-1865,0.0
N1V1-MP-mp-1018027,8.528333333500001
N1W2-MP-mp-27943,0.0
N1Y1-MP-mp-2114,0.0
N1Zr1-MP-mp-1352,9.85
N4Th3-MP-mp-467,0.0
N5Nb4-MP-mp-2634-synth_doped,8.5
N6Nb5-MP-mp-7234,0.0
Na0.1W1O3-MP-mp-756681-synth_doped,0.0
Na0.23W1O3-MP-mp-1221403-synth_doped,2.16
Na0.28Pb0.72-MP-mp-20555-synth_doped,7.2
Na0.28W1O3-MP-mp-1221403-synth_doped,0.56
Na0.2W1O3-MP-mp-1221403-synth_doped,1.7999999999999998
Na0.33V2O5-MP-mp-757364-synth_doped,7.666666667
Na0.3W1O3-MP-mp-36529,0.0
Na0.5Nb1S2-MP-mp-1221395,1.3
Na1Pb3-MP-mp-20555,5.62
Na1Te1-MP-mp-28353,0.0
Na2Sb2Ti2O1-MP-mp-6328,0.0
Na3Sb1-MP-mp-7956,0.0
Nb0.03Si1V2.97-MP-mp-2567-synth_doped,15.8
Nb0.18U0.82-MP-mp-972551-synth_doped,2.011
Nb0.222U0.778-MP-mp-972551-synth_doped,1.98
Nb0.22Ti0.8-MP-mp-1217091-synth_doped,7.8
Nb0.22U0.78-MP-mp-972551-synth_doped,2.01
Nb0.26U0.74-MP-mp-972551-synth_doped,1.85
Nb0.2U0.8-MP-mp-972551-synth_doped,2.009
Nb0.3Si1V2.7-MP-mp-2567-synth_doped,12.8
Nb0.44Ti0.56-MP-mp-1216634-synth_doped,8.99
Nb0.45Re0.55-MP-mp-1220322-synth_doped,6.2
Nb0.47Ta0.53-MP-mp-1217892-synth_doped,6.2
Nb0.48Rh0.52-MP-mp-1963-synth_doped,3.76
Nb0.55Ti0.45-MP-mp-1216634-synth_doped,9.4
Nb0.55V0.45-MP-mp-1220334-synth_doped,4.11
Nb0.5Re0.5-MP-mp-1220322,2.9
Nb0.5Ta0.5-MP-mp-1217892,6.09
Nb0.5Ti0.5-MP-mp-1216634,10.3
Nb0.5V0.5-MP-mp-1220334,4.25
Nb0.65Pd0.35-MP-mp-1220678-synth_doped,1.84
Nb0.69Pd0.31-MP-mp-1220678-synth_doped,1.84
Nb0.69Tc0.31-MP-mp-1220634-synth_doped,0.0
Nb0.6Pd0.4-MP-mp-1220678-synth_doped,2.035
Nb0.6Ru0.4-MP-mp-1220677-synth_doped,0.6
Nb0.71Sn0.29-MP-mp-1326-synth_doped,18.3
Nb0.72Pd0.28-MP-mp-1220678-synth_doped,1.89
Nb0.72Sn0.28-MP-mp-1326-synth_doped,18.2
Nb0.75Si0.25-MP-mp-17848,9.0
Nb0.79Si0.21-MP-mp-10229-synth_doped,9.3
Nb0.7Ru0.3-MP-mp-1220677-synth_doped,0.0
Nb0.85Rh1.15-MP-mp-1963-synth_doped,3.0
Nb0.8Pd0.2-MP-mp-1220401,1.98
Nb0.9Rh1.1-MP-mp-1963-synth_doped,3.07
Nb1-MP-mp-1094120,8.9976875
Nb1.3Rh2.7-MP-mp-2449-synth_doped,0.0
Nb1Ni2Sn1-MP-mp-3504,3.15
Nb1O1-MP-mp-2311,1.38
Nb1O2-MP-mp-557057,0.0
Nb1P1Rh1-MP-mp-1101948,4.25
Nb1P1Ru1-MP-mp-1103310,0.0
Nb1P1S1-MP-mp-27471,12.5
Nb1P1Se1-MP-mp-7524,0.0
Nb1Pt1-MP-mp-999376,0.0
Nb1Pt1Si1-MP-mp-10469,1.24
Nb1Pt2-MP-mp-11514,0.0
Nb1Re1Si1-MP-mp-1189470,5.1
Nb1Rh3-MP-mp-1191559,0.0
Nb1Ru1Si1-MP-mp-1188541,2.65
Nb1Ru3-MP-mp-11517,13.5
Nb1S0.899-MP-mp-647-synth_doped,3.83
Nb1S1-MP-mp-647,0.0
Nb1S2-MP-mp-10033,5.821818182
Nb1S3-MP-mp-1190583,0.0
Nb1Sb2-MP-mp-1969,0.0
Nb1Sc1-MP-mp-973229,0.0
Nb1Se2-MP-mp-571133,6.814619048
Nb1Se2.2-MP-mp-7597-synth_doped,6.675
Nb1Se3-MP-mp-525,3.736666667
Nb1Si2-MP-mp-12104,0.0
Nb1Si2-MP-mp-2478,0.0
Nb1Sn2-MP-mp-1046,2.64
Nb1Sn3-MP-mp-1186237,18.0
Nb1Sr0.75O3-MP-mp-10339-synth_doped,0.0
Nb1Sr0.9O3-MP-mp-10339-synth_doped,0.0
Nb1Te2-MP-mp-11675,0.5
Nb1Te4-MP-mp-568220,0.0
Nb1Zn3-MP-mp-953,0.0
Nb2.75Sn1Ta0.25-MP-mp-1326-synth_doped,17.8
Nb2.7Sn1Ta0.3-MP-mp-1326-synth_doped,18.0
Nb2.7Sn1Ti0.3-MP-mp-1326-synth_doped,16.4
Nb2.7Sn1V0.3-MP-mp-1326-synth_doped,15.9
Nb2.7Sn1Zr0.3-MP-mp-1326-synth_doped,18.1
Nb2.85Sn1Ta0.15-MP-mp-1326-synth_doped,18.3
Nb2.85Sn1Ti0.15-MP-mp-1326-synth_doped,17.9
Nb2.85Sn1V0.15-MP-mp-1326-synth_doped,17.1
Nb2.85Sn1Zr0.15-MP-mp-1326-synth_doped,18.1
Nb2.934Sn1V0.066-MP-mp-1326-synth_doped,17.7
Nb25Ti75-MP-mp-1217091,7.300000000000001
Nb2Pd1S5-MP-mp-1106085,6.125
Nb2Se3-MP-mp-561-synth_doped,2.3
Nb2Si1-MP-mp-1078996-synth_doped,0.0
Nb3Os0.02Rh0.98-MP-mp-1545-synth_doped,2.42
Nb3Os0.05Rh0.95-MP-mp-1545-synth_doped,2.39
Nb3Os0.1Rh0.9-MP-mp-1545-synth_doped,2.3
Nb3Os0.3Rh0.7-MP-mp-1545-synth_doped,0.85
Nb3Os0.7Rh0.3-MP-mp-1932-synth_doped,0.0
Nb3Os0.9Rh0.1-MP-mp-1932-synth_doped,0.0
Nb3Os1-MP-mp-1932,0.663333333
Nb3Os2-MP-mp-1220934,1.81
Nb3P1-MP-mp-505528,2.0
Nb3Pb0.15Sn0.85-MP-mp-1326-synth_doped,18.2
Nb3Pb1-MP-mp-22068,0.0
Nb3Pd0.02Rh0.98-MP-mp-1545-synth_doped,2.495
Nb3Pd0.05Rh0.95-MP-mp-1545-synth_doped,2.49
Nb3Pd0.1Rh0.9-MP-mp-1545-synth_doped,2.55
Nb3Pt0.02Rh0.98-MP-mp-1545-synth_doped,2.52
Nb3Pt0.05Rh0.95-MP-mp-1545-synth_doped,2.53
Nb3Pt0.1Rh0.9-MP-mp-1545-synth_doped,2.8
Nb3Pt0.3Rh0.7-MP-mp-1545-synth_doped,5.1
Nb3Pt0.7Rh0.3-MP-mp-2663-synth_doped,7.4
Nb3Pt0.95Rh0.05-MP-mp-2663-synth_doped,8.9
Nb3Pt0.98Rh0.02-MP-mp-2663-synth_doped,9.6
Nb3Pt0.9Rh0.1-MP-mp-2663-synth_doped,7.9
Nb3Pt1-MP-mp-2663,9.516428571
Nb3Rh0.95Ru0.05-MP-mp-1545-synth_doped,2.42
Nb3Rh0.98Ru0.02-MP-mp-1545-synth_doped,2.42
Nb3Rh0.9Ru0.1-MP-mp-1545-synth_doped,2.44
Nb3Rh1-MP-mp-1545,2.742333333
Nb3S4-MP-mp-12627,3.81
Nb3Sb0.1Sn0.9-MP-mp-1326-synth_doped,17.04
Nb3Sb0.2Sn0.8-MP-mp-1326-synth_doped,16.5
Nb3Sb0.3Sn0.7-MP-mp-1326-synth_doped,15.8
Nb3Sb0.75Sn0.25-MP-mp-2053-synth_doped,0.0
Nb3Sb0.7Sn0.3-MP-mp-2053-synth_doped,6.8
Nb3Sb0.8Sn0.2-MP-mp-2053-synth_doped,0.0
Nb3Sb0.9Sn0.1-MP-mp-2053-synth_doped,0.0
Nb3Sb1-MP-mp-2053,1.1
Nb3Se4-MP-mp-561,1.9425
Nb3Si0.06Sn0.94-MP-mp-1326-synth_doped,17.8
Nb3Si0.25Sn0.75-MP-mp-1326-synth_doped,16.4
Nb3Si0.27Sn0.73-MP-mp-1326-synth_doped,13.9
Nb3Si0.5Sn0.5-MP-mp-1220364,8.3
Nb3Si0.6Sn0.4-MP-mp-1220364-synth_doped,6.5
Nb3Sn0.85Tl0.15-MP-mp-1326-synth_doped,18.2
Nb3Sn0.9Tl0.1-MP-mp-1326-synth_doped,18.25
Nb3Sn1-MP-mp-1326,16.709
Nb3Te1-MP-mp-570751,0.0
Nb3Te4-MP-mp-7564,1.746666667
Nb4Ni1Si1-MP-mp-22396,7.7
Nb50Zr50-MP-mp-1215202,10.161
Nb55Rh45-MP-mp-1963-synth_doped,5.13
Nb5Sb4-MP-mp-274,8.6
Nb5Si3-MP-mp-13686,0.345
Nb5Te4-MP-mp-30797,0.0
Nb6Ni16Si7-MP-mp-3640,0.0
Nb6Sn5-MP-mp-1192223,2.435
Nd0.1Os4Pr0.9Sb12-MP-mp-4251-synth_doped,1.73
Nd0.25Os4Pr0.75Sb12-MP-mp-4251-synth_doped,1.48
Nd0.2Os4Pr0.8Sb12-MP-mp-4251-synth_doped,1.52
Nd0.2Ru2Th0.8-MP-mp-574438-synth_doped,4.55
Nd0.3Os4Pr0.7Sb12-MP-mp-4251-synth_doped,1.27
Nd0.8Os4Pr0.2Sb12-MP-mp-3569-synth_doped,0.0
Nd0.92Ni1Th0.08O3-MP-mp-22106-synth_doped,0.0
Nd0.95Ni1Sr0.05O3-MP-mp-22106-synth_doped,0.0
Nd0.95Ni1Th0.05O3-MP-mp-22106-synth_doped,0.0
Nd0.97Ni1Sr0.03O3-MP-mp-22106-synth_doped,0.0
Nd0.97Ni1Th0.03O3-MP-mp-22106-synth_doped,0.0
Nd0.98Ni1Sr0.02O3-MP-mp-22106-synth_doped,0.0
Nd0.99Ni1Sr0.01O3-MP-mp-22106-synth_doped,0.0
Nd0.9Ni1Sr0.1O3-MP-mp-22106-synth_doped,0.0
Nd0.9Ni1Th0.1O3-MP-mp-22106-synth_doped,0.0
Nd1Ni1O3-MP-mp-22106,0.0
Nd1Os4Sb12-MP-mp-3569,0.0
Nd1P2Pd2-MP-mp-1206126,0.0
Nd1Pt1Si1-MP-mp-1077762,0.0
Nd1Pt2Si2-MP-mp-1084815,0.0
Nd1Ru2-MP-mp-1102217,0.0
Nd1Ru4Sb12-MP-mp-1189354,0.0
Nd1Si2-MP-mp-884,0.0
Nd2Ni1O4-MP-mp-505052,0.0
Nd2Rh3Si5-MP-mp-1209907,0.0
Nd2S3-MP-mp-438,0.0
Ni0.02S2Ta1-MP-mp-1218136-synth_doped,3.325
Ni0.04S2Ta1-MP-mp-1218136-synth_doped,4.095
Ni0.05Pd0.95Te2-MP-mp-782-synth_doped,1.4
Ni0.05S2Ta1-MP-mp-1218136-synth_doped,2.6775
Ni0.06S2Ta1-MP-mp-1218136-synth_doped,1.9
Ni0.08S2Ta1-MP-mp-1218136-synth_doped,0.0
Ni0.1Pd0.9Te2-MP-mp-782-synth_doped,1.3
Ni0.1Si1.9Sr1-MP-mp-1727-synth_doped,2.3
Ni0.22V0.78-MP-mp-7226-synth_doped,0.35
Ni0.25Pd49.75Sb50-MP-mp-1769-synth_doped,1.5
Ni0.2Si1.8Sr1-MP-mp-1727-synth_doped,2.6
Ni0.3Th0.7-MP-mp-30809,1.9775
Ni0.5Si1.5Sr1-MP-mp-1218730,0.0
Ni1.5V0.5Zr1-MP-mp-1215561,0.43
Ni16Sc6Si7-MP-mp-5382,0.0
Ni16Si7Ta6-MP-mp-4502,0.0
Ni16Si7Ti6-MP-mp-3337,0.0
Ni17Zr83-MP-mp-1207489-synth_doped,3.0
Ni18Zr82-MP-mp-1207489-synth_doped,2.98
Ni1O1-MP-mp-19009,0.0
Ni1P1-MP-mp-27844,0.0
Ni1P3-MP-mp-2301,0.0
Ni1Pr2O4-MP-mp-505093,0.0
Ni1Pr3-MP-mp-1106122,0.0
Ni1S1-MP-mp-1050-synth_doped,0.0
Ni1Sb1-MP-mp-810,0.0
Ni1Sb3-MP-mp-1106023,0.0
Ni1Si1-MP-mp-351,0.0
Ni1Si2-MP-mp-2291,0.0
Ni1Sm1-MP-mp-999145,1.6
Ni1Ta2-MP-mp-1867,0.9
Ni1Tb3-MP-mp-623751,0.0
Ni1Te1-MP-mp-10264,0.0
Ni1Te2-MP-mp-2578,0.0
Ni1Ti1-MP-mp-1048,0.0
Ni1U6-MP-mp-636821,0.54
Ni1Zr2-MP-mp-328,1.981666667
Ni1Zr3-MP-mp-1188073,3.35
Ni20Zr80-MP-mp-1207489,3.53
Ni21Zr79-MP-mp-1188073-synth_doped,3.06
Ni22Zr78-MP-mp-1188073-synth_doped,3.47
Ni24Zr76-MP-mp-1188073-synth_doped,3.115
Ni25Th75-MP-mp-30809-synth_doped,3.7
Ni27Zr73-MP-mp-1188073-synth_doped,3.1
Ni29Zr71-MP-mp-328-synth_doped,2.78
Ni2P1-MP-mp-21167,0.0
Ni2P2Sc2Sr4O6-MP-mp-1189201,3.525
Ni2P2Sr1-MP-mp-29167,1.415
Ni2Se2Tl1-MP-mp-4354,3.7
Ni2Sn1Ti1-MP-mp-3740,0.0
Ni2Sn1V1-MP-mp-20864,0.0
Ni2Zn11-MP-mp-11532,0.0
Ni30Zr70-MP-mp-328-synth_doped,2.58
Ni31Zr69-MP-mp-328-synth_doped,2.44
Ni33Zr67-MP-mp-328-synth_doped,2.6
Ni36.5Zr63.5-MP-mp-328-synth_doped,2.44
Ni3P1-MP-mp-2296,0.0
Ni40Zr60-MP-mp-328-synth_doped,2.31
Ni45Zr55-MP-mp-556-synth_doped,2.0
Ni4P2Zr1-MP-mp-505598,0.0
O2-MP-mp-12957,0.65
Os0.232Re0.768-MP-mp-867264-synth_doped,1.67
Os0.2Rh0.8-MP-mp-1186377-synth_doped,0.0
Os0.32Rh0.68-MP-mp-1186377-synth_doped,0.0376
Os0.3Re0.7-MP-mp-867264-synth_doped,1.54
Os0.432Re0.568-MP-mp-1219509-synth_doped,1.18
Os0.55V0.45-MP-mp-12778-synth_doped,5.04
Os0.56Re0.44-MP-mp-1219509-synth_doped,0.94
Os0.5V0.5-MP-mp-12778,5.15
Os0.74W0.26-MP-mp-1186374-synth_doped,4.4
Os0.7Re0.3-MP-mp-867141-synth_doped,0.8
Os0.81Re0.19-MP-mp-867141-synth_doped,0.73
Os0.8W0.2-MP-mp-1186374-synth_doped,0.0
Os10-MP-mp-49,0.5641666665
Os1P1Ti1-MP-mp-1095128,0.0
Os1P1Zr1-MP-mp-1102976,5.3525
Os1Si1-MP-mp-2488,0.0
Os1Si1Ti1-MP-mp-1105654,0.0
Os1Si1Zr1-MP-mp-1103293,1.72
Os1Ti1-MP-mp-291,0.46
Os2P2Sr1-MP-mp-569310,0.0
Os2Rb1O6-MP-mp-5050,6.318
Os2Sc1-MP-mp-567612,4.6
Os2Si2Th1-MP-mp-3166,1.1
Os2Si2Y1-MP-mp-567749,1.1
Os2Th1-MP-mp-1828,0.0
Os2U1-MP-mp-1102439,0.0
Os2Y1-MP-mp-570670,4.7
Os2Zr1-MP-mp-570684,2.95
Os3.8Pr1Ru0.2Sb12-MP-mp-4251-synth_doped,1.655
Os3Th7-MP-mp-569819,1.51
Os4Pr1Sb12-MP-mp-4251,1.60125
Os4Zr11-MP-mp-1193087,0.0
P0.2Si0.8V3-MP-mp-2567-synth_doped,16.6
P0.3Si0.7V3-MP-mp-2567-synth_doped,14.75
P0.4S0.6Y1-MP-mp-1216056-synth_doped,0.0
P0.95Zr1-MP-mp-930-synth_doped,4.6
P1-MP-mp-1198724,6.728571429
P12Pr1Ru4-MP-mp-4341,1.8
P1Pb1-MP-mp-1179841,7.8
P1Pd3-MP-mp-19879,0.35
P1Re2-MP-mp-1637,0.0
P1Rh0.01Ru0.99Zr1-MP-mp-22268-synth_doped,10.1
P1Rh0.05Ru0.95Zr1-MP-mp-22268-synth_doped,6.15
P1Rh0.1Ru0.9Zr1-MP-mp-22268-synth_doped,2.9
P1Rh1Ta1-MP-mp-1095548,4.635
P1Rh1Zr1-MP-mp-1101753,1.525
P1Rh2-MP-mp-2732,0.65
P1Ru1Ta1-MP-mp-1103180,0.0
P1Ru1Ti1-MP-mp-10739,1.315
P1Ru1Zr1-MP-mp-22268,8.496153846
P1Ru2-MP-mp-21911,0.0
P1S1Ta1-MP-mp-1077589,0.0
P1Sn1-MP-mp-7526,2.0
P1Ti1-MP-mp-739,0.0
P1V1-MP-mp-1114,0.0
P1V3-MP-mp-18350,0.0
P1W1-MP-mp-2420,0.0
P1W3-MP-mp-1209828,2.76
P1Zr3-MP-mp-22447,4.5
P2Pd2Pr1-MP-mp-1206418,0.0
P2Pd2Sm1-MP-mp-1206125,0.0
P2Pd2Tb1-MP-mp-1206776,0.0
P2Pd2Y1-MP-mp-1207032,0.96
P2Pd2Yb1-MP-mp-1206959,0.0
P2Ru2Sr1-MP-mp-3804,0.0
P2Ru2Y1-MP-mp-568832,0.0
P2Ti1-MP-mp-20327,0.0
P2V1-MP-mp-9923,0.0
P2W1-MP-mp-11328,0.0
P2Zr1-MP-mp-1523,0.0
P3Pd7-MP-mp-505363,0.85
P3Sn4-MP-mp-27410,1.24
P4Re3-MP-mp-1474,0.0
P4W14O50-MP-mp-29182,0.39
Pa1-MP-mp-1186367,0.61
Pb0.28Sn0.72-MP-mp-1187117-synth_doped,7.05
Pb0.52Tl0.48-MP-mp-1216530-synth_doped,5.54
Pb0.57Sn0.43-MP-mp-972692-synth_doped,7.45
Pb0.5Sn0.5Te1-MP-mp-1218924,1.485
Pb0.5Tl0.5-MP-mp-1216530,0.0
Pb0.8Pt0.2-MP-mp-21296,2.8
Pb0.985Te1Tl0.015-MP-mp-19717-synth_doped,1.4
Pb0.986Te1Tl0.014-MP-mp-19717-synth_doped,1.38
Pb0.987Te1Tl0.013-MP-mp-19717-synth_doped,1.32
Pb0.989Te1Tl0.011-MP-mp-19717-synth_doped,1.16
Pb0.992Te1Tl0.008-MP-mp-19717-synth_doped,0.51
Pb0.996Te1Tl0.004-MP-mp-19717-synth_doped,0.061
Pb0.99Te1Tl0.01-MP-mp-19717-synth_doped,1.22
Pb1-MP-mp-20745,6.4701
Pb1.9Rh1-MP-mp-321-synth_doped,1.32
Pb1O2-MP-mp-20725,0.0
Pb1Pd1Tl1-MP-mp-1216566,1.78
Pb1Pd2Sc1-MP-mp-1206369,2.4
Pb1Pd2Tb1-MP-mp-1206368,0.0
Pb1Pd2Tm1-MP-mp-1206954,2.1
Pb1Pd2U1-MP-mp-1206611,0.0
Pb1Pd2Y1-MP-mp-22712,3.215
Pb1Pd2Yb1-MP-mp-865816,2.65
Pb1Pd3-MP-mp-20849,0.0
Pb1Pt1-MP-mp-1066274,7.2
Pb1S1-MP-mp-21276,0.0
Pb1Sb1-MP-mp-1206982,4.05
Pb1Se1-MP-mp-2201,0.0
Pb1Se2Ta1-MP-mp-567736,3.695
Pb1Te1-MP-mp-19717,3.476666667
Pb1V3-MP-mp-30830,0.0
Pb1Zr3-MP-mp-1187844,0.76
Pb2Pd0.5Rh0.5-MP-mp-1219917,1.7
Pb2Pd1-MP-mp-20599,2.98
Pb2Rh1-MP-mp-321,2.66
Pb2S1Se1-MP-mp-1219926,4.59
Pb2S1Te1-MP-mp-1217283,6.03
Pb3Sr1-MP-mp-21162,1.85
Pb3Th1-MP-mp-21381,5.55
Pb3Y1-MP-mp-20291,4.72
Pb3Yb1-MP-mp-21430,0.23
Pb3Zr5-MP-mp-681992,4.6
Pd0.003Pt2.997U1-MP-mp-30855-synth_doped,0.4785
Pd0.006Pt2.994U1-MP-mp-30855-synth_doped,0.41
Pd0.009Pt2.991U1-MP-mp-30855-synth_doped,0.345
Pd0.012Pt2.988U1-MP-mp-30855-synth_doped,0.24
Pd0.03Pt2.97U1-MP-mp-30855-synth_doped,0.0
Pd0.06Pt2.94U1-MP-mp-30855-synth_doped,0.0
Pd0.15Pt2.85U1-MP-mp-30855-synth_doped,0.0
Pd0.18Ti0.82-MP-mp-1079796-synth_doped,4.73
Pd0.19Ti0.81-MP-mp-1079796-synth_doped,3.08
Pd0.24Ti0.76-MP-mp-1079796-synth_doped,2.0
Pd0.26Ti0.74-MP-mp-1079796-synth_doped,1.66
Pd0.2Ti0.8-MP-mp-1079796-synth_doped,4.71
Pd0.3Zr0.7-MP-mp-266-synth_doped,2.53
Pd0.49Sb0.51-MP-mp-1769-synth_doped,1.44
Pd0.51Sb0.49-MP-mp-1769-synth_doped,1.67
Pd0.52Sb0.48-MP-mp-1769-synth_doped,1.65
Pd0.56W0.44-MP-mp-1219935-synth_doped,1.58
Pd0.5Rh0.5-MP-mp-1219925,0.0
Pd0.5Sb0.5-MP-mp-1769,1.53
Pd0.87Te2-MP-mp-782-synth_doped,1.85
Pd0.95Pt0.05Te2-MP-mp-782-synth_doped,1.71
Pd0.95Rh0.05Te2-MP-mp-782-synth_doped,1.65
Pd0.95Te2-MP-mp-782-synth_doped,1.89
Pd0.9Pt0.1Te2-MP-mp-782-synth_doped,1.65
Pd1-MP-mp-1186427,0.0
Pd1.5Te2-MP-mp-564-synth_doped,2.21
Pd1.75Te2-MP-mp-564-synth_doped,2.25
Pd17Se15-MP-mp-21765,1.1
Pd1S1-MP-mp-20250,0.0
Pd1Sb1Se1-MP-mp-4368,1.0
Pd1Sb1Te1-MP-mp-10850,1.2
Pd1Sb2-MP-mp-1356,1.25
Pd1Sc2-MP-mp-1190862,0.0
Pd1Se1-MP-mp-21165,0.0
Pd1Se1Te1-MP-mp-1217263,0.6
Pd1Se2-MP-mp-2418,0.0
Pd1Si1-MP-mp-389,0.93
Pd1Si3Y2-MP-mp-1207726,0.0
Pd1Sn1-MP-mp-2369,0.41
Pd1Sn2-MP-mp-1573,3.34
Pd1Sn4-MP-mp-2128,0.0
Pd1Te1-MP-mp-564,3.01
Pd1Te2-MP-mp-782,1.61
Pd1Th1-MP-mp-30838,0.0
Pd1Th2-MP-mp-1148,0.75
Pd1Tl2-MP-mp-570896,1.32
Pd1V3-MP-mp-1664,0.081
Pd1Zr2-MP-mp-266,2.36
